GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
503,1961.93,4623.67,5537.43,576.03,309.99,-41.42,-4012.2,-39468.14,1832.15,27222.07,-9349.9,267.4,-1458.49,-9082.5,-10540.99
505,1891.2,4592.25,5564.76,577.37,321.46,-66.51,-4014.92,-39671.47,1866.78,27372.81,-9262.73,268.88,-1566.27,-8993.85,-10560.12
507,1955.84,4628.0,5579.84,580.43,301.15,-39.89,-4020.11,-39699.38,1778.89,27155.49,-9093.26,267.88,-1779.75,-8825.38,-10605.13
509,1946.7,4766.65,5600.7,607.45,313.08,-53.95,-4028.39,-39145.61,1823.43,27181.3,-9603.19,272.64,-988.64,-9330.55,-10319.19
511,1917.64,4709.5,5562.36,598.62,324.23,-65.29,-4037.2,-39404.5,1801.61,27152.25,-9332.61,268.86,-1440.78,-9063.75,-10504.53
513,1940.93,4781.29,5627.64,612.63,329.8,-61.96,-4011.3,-39436.23,1796.87,27130.26,-9298.94,271.74,-1290.06,-9027.19,-10317.25
515,1904.42,4636.73,5609.2,594.13,312.7,-54.67,-4048.33,-39363.57,1826.89,27086.69,-9348.05,269.54,-1495.81,-9078.51,-10574.32
517,1953.46,4716.55,5541.22,608.82,332.18,-48.09,-4045.61,-39255.29,1811.71,27180.57,-9497.56,274.61,-1204.5,-9222.95,-10427.45
519,1991.01,4579.3,5581.28,581.29,313.17,-33.93,-4067.0,-39715.49,1804.52,27225.26,-9073.36,266.63,-1740.58,-8806.74,-10547.32
521,1985.44,4777.7,5612.77,614.92,321.55,-35.31,-3994.86,-39713.65,1834.92,27162.42,-9107.96,268.15,-1434.11,-8839.81,-10273.92
523,1963.69,4658.88,5563.76,568.26,324.79,-52.7,-4011.55,-39522.47,1824.71,27107.72,-9267.27,266.78,-1574.94,-9000.48,-10575.42
525,1954.19,4703.68,5575.88,595.95,322.83,-31.55,-4073.03,-39452.55,1800.62,27124.52,-9264.35,269.01,-1479.49,-8995.34,-10474.83
527,1942.26,4593.94,5541.82,580.43,330.34,-46.74,-4031.87,-39551.96,1824.36,27106.43,-9126.59,266.61,-1710.98,-8859.98,-10570.96
529,1964.48,4778.27,5578.51,613.49,332.68,-71.19,-4014.5,-39224.95,1814.76,27094.17,-9456.72,270.86,-1134.27,-9185.86,-10320.13
531,1947.94,4574.53,5547.03,586.52,317.81,-27.25,-4025.86,-39496.04,1781.41,27103.8,-9280.21,273.4,-1690.11,-9006.81,-10696.92
